Timestamp,Agitation [rpm],Airflow [mL/s],DO [%],Temp [C],pH,Feed pump [ml/hr],Base Pump [mL/hr],Antifoam Pump [mL/hr],_EFT
2019-10-18 16:22:19.818661,999.99,60.28,100.03,32.12,7.1998,0,0,0,0:25:00
2019-10-18 16:23:19.818661,1004.9,59.76,99.88,31.93,7.198,0,0,0,0:26:00
2019-10-18 16:24:19.818661,998.53,59.74,99.49,32.05,7.2002,0,0,0,0:27:00
2019-10-18 16:25:19.818661,1004.16,59.96,99.58,32.15,7.1971,0,0,0,0:28:00
2019-10-18 16:26:19.818661,1001.84,59.86,100.04,32.03,7.1987,0,0,0,0:29:00
2019-10-18 16:27:19.818661,996.82,59.82,99.92,32.09,7.1995,0,0,0,0:30:00
2019-10-18 16:28:19.818661,1001.38,59.89,99.91,32.0,7.2016,0,0,0,0:31:00
2019-10-18 16:29:19.818661,995.97,60.03,99.62,32.13,7.1977,0,0,0,0:32:00
2019-10-18 16:30:19.818661,1001.74,59.75,100.28,31.88,7.2012,0,0,0,0:33:00
2019-10-18 16:31:19.818661,995.74,60.11,99.78,31.96,7.1969,0,0,0,0:34:00
2019-10-18 16:32:19.818661,997.36,59.9,100.17,31.85,7.2035,0,0,0,0:35:00
2019-10-18 16:33:19.818661,997.34,60.02,99.85,32.0,7.1968,0,0,0,0:36:00
2019-10-18 16:34:19.818661,1003.87,60.14,100.11,32.0,7.2005,0,0,0,0:37:00
2019-10-18 16:35:19.818661,1004.02,59.72,99.46,31.9,7.2002,0,0,0,0:38:00
2019-10-18 16:36:19.818661,995.37,59.97,99.57,32.05,7.1998,0,0,0,0:39:00
2019-10-18 16:37:19.818661,1002.99,59.84,99.98,31.85,7.2034,0,0,0,0:40:00
2019-10-18 16:38:19.818661,998.9,59.81,99.45,32.08,7.2009,0,0,0,0:41:00
2019-10-18 16:39:19.818661,1004.18,60.14,100.26,32.13,7.1995,0,0,0,0:42:00
2019-10-18 16:40:19.818661,1003.13,59.73,99.59,31.85,7.1999,0,0,0,0:43:00
2019-10-18 16:41:19.818661,1001.54,60.0,99.88,32.07,7.1989,0,0,0,0:44:00
2019-10-18 16:42:19.818661,996.71,60.04,100.04,31.86,7.1995,0,0,0,0:45:00
2019-10-18 16:43:19.818661,995.6,59.89,100.07,32.08,7.2022,0,0,0,0:46:00
2019-10-18 16:44:19.818661,1003.53,60.14,99.57,31.85,7.2018,0,0,0,0:47:00
2019-10-18 16:45:19.818661,1003.33,59.91,99.93,32.15,7.2028,0,0,0,0:48:00
2019-10-18 16:46:19.818661,1001.56,60.14,99.41,32.02,7.2015,0,0,0,0:49:00
2019-10-18 16:47:19.818661,998.62,60.07,99.84,32.09,7.2023,0,0,0,0:50:00
2019-10-18 16:48:19.818661,997.13,59.83,99.94,32.11,7.1994,0,0,0,0:51:00
2019-10-18 16:49:19.818661,1000.5,59.72,100.11,32.06,7.199,0,0,0,0:52:00
2019-10-18 16:50:19.818661,998.36,60.14,99.65,31.94,7.1998,0,0,0,0:53:00
2019-10-18 16:51:19.818661,997.86,59.92,100.06,31.99,7.2024,0,0,0,0:54:00
2019-10-18 16:52:19.818661,998.3,59.95,99.8,32.13,7.2003,0,0,0,0:55:00
2019-10-18 16:53:19.818661,1004.2,59.78,99.85,32.14,7.2002,0,0,0,0:56:00
2019-10-18 16:54:19.818661,999.93,59.77,99.49,31.99,7.2011,0,0,0,0:57:00
2019-10-18 16:55:19.818661,998.9,59.88,99.53,32.07,7.1993,0,0,0,0:58:00
2019-10-18 16:56:19.818661,1002.06,59.95,100.24,31.92,7.2036,0,0,0,0:59:00
2019-10-18 16:57:19.818661,996.82,60.04,100.18,32.02,7.198,0,0,0,1:00:00
2019-10-18 16:58:19.818661,997.54,60.08,99.99,32.04,7.2025,0,0,0,1:01:00
2019-10-18 16:59:19.818661,999.23,60.29,100.27,31.87,7.2008,0,0,0,1:02:00
2019-10-18 17:00:19.818661,998.58,59.78,100.19,31.9,7.1988,0,0,0,1:03:00
2019-10-18 17:01:19.818661,1002.43,59.77,99.44,32.12,7.2006,0,0,0,1:04:00
2019-10-18 17:02:19.818661,1000.75,60.1,99.49,31.96,7.1982,0,0,0,1:05:00
2019-10-18 17:03:19.818661,996.69,59.96,100.03,32.11,7.1993,0,0,0,1:06:00
2019-10-18 17:04:19.818661,998.06,60.21,99.51,32.01,7.2013,0,0,0,1:07:00
2019-10-18 17:05:19.818661,998.93,60.03,99.77,31.85,7.1994,0,0,0,1:08:00
2019-10-18 17:06:19.818661,997.02,59.96,100.22,32.0,7.1982,0,0,0,1:09:00
2019-10-18 17:07:19.818661,1000.44,59.77,99.8,32.08,7.1984,0,0,0,1:10:00
2019-10-18 17:08:19.818661,998.23,60.24,99.41,31.94,7.203,0,0,0,1:11:00
2019-10-18 17:09:19.818661,996.73,59.97,99.99,32.11,7.1975,0,0,0,1:12:00
2019-10-18 17:10:19.818661,1004.08,60.24,99.72,31.9,7.2031,0,0,0,1:13:00
2019-10-18 17:11:19.818661,998.59,60.06,100.03,32.13,7.2022,0,0,0,1:14:00
2019-10-18 17:12:19.818661,996.4,59.7,99.58,32.04,7.198,0,0,0,1:15:00
2019-10-18 17:13:19.818661,999.63,59.98,99.45,31.93,7.1969,0,0,0,1:16:00
2019-10-18 17:14:19.818661,997.71,59.73,99.42,31.87,7.199,0,0,0,1:17:00
2019-10-18 17:15:19.818661,1003.97,59.96,99.99,32.07,7.1975,0,0,0,1:18:00
2019-10-18 17:16:19.818661,997.56,59.92,99.75,32.03,7.1978,0,0,0,1:19:00
2019-10-18 17:17:19.818661,1003.92,59.98,99.89,32.01,7.2012,0,0,0,1:20:00
2019-10-18 17:18:19.818661,1004.11,59.72,100.18,31.87,7.1976,0,0,0,1:21:00
2019-10-18 17:19:19.818661,1000.68,59.77,99.56,31.9,7.2035,0,0,0,1:22:00
2019-10-18 17:20:19.818661,1004.15,60.11,100.28,31.95,7.1989,0,0,0,1:23:00
2019-10-18 17:21:19.818661,1000.67,59.84,99.43,32.0,7.2021,0,0,0,1:24:00
2019-10-18 17:22:19.818661,996.25,59.81,99.98,32.0,7.1972,0,0,0,1:25:00
2019-10-18 17:23:19.818661,996.33,59.93,100.13,31.98,7.1997,0,0,0,1:26:00
2019-10-18 17:24:19.818661,996.11,59.92,99.99,31.92,7.2012,0,0,0,1:27:00
2019-10-18 17:25:19.818661,998.66,60.09,100.23,31.84,7.2034,0,0,0,1:28:00
2019-10-18 17:26:19.818661,998.5,59.88,99.78,31.99,7.2026,0,0,0,1:29:00
2019-10-18 17:27:19.818661,1004.71,60.22,100.03,31.88,7.2035,0,0,0,1:30:00
2019-10-18 17:28:19.818661,1001.2,60.08,99.73,31.85,7.1999,0,0,0,1:31:00
2019-10-18 17:29:19.818661,996.71,60.11,99.93,32.1,7.1964,0,0,0,1:32:00
2019-10-18 17:30:19.818661,1001.91,59.77,99.71,31.9,7.2004,0,0,0,1:33:00
2019-10-18 17:31:19.818661,996.67,59.96,100.03,31.98,7.2006,0,0,0,1:34:00
2019-10-18 17:32:19.818661,996.99,60.07,99.42,31.91,7.1977,0,0,0,1:35:00
2019-10-18 17:33:19.818661,1002.46,60.27,99.62,31.96,7.201,0,0,0,1:36:00
2019-10-18 17:34:19.818661,999.72,59.95,99.4,32.11,7.2006,0,0,0,1:37:00
2019-10-18 17:35:19.818661,999.96,59.77,99.78,31.84,7.1978,0,0,0,1:38:00
2019-10-18 17:36:19.818661,999.3,60.29,99.48,31.87,7.2022,0,0,0,1:39:00
2019-10-18 17:37:19.818661,1003.34,60.16,100.22,32.03,7.201,0,0,0,1:40:00
2019-10-18 17:38:19.818661,997.48,60.07,99.86,32.14,7.2,0,0,0,1:41:00
2019-10-18 17:39:19.818661,1002.25,60.13,100.17,31.86,7.2,0,0,0,1:42:00
2019-10-18 17:40:19.818661,998.82,59.96,100.16,32.14,7.1967,0,0,0,1:43:00
2019-10-18 17:41:19.818661,998.81,60.22,100.21,32.14,7.1988,0,0,0,1:44:00
2019-10-18 17:42:19.818661,1003.74,60.05,99.53,32.02,7.2011,0,0,0,1:45:00
2019-10-18 17:43:19.818661,1003.46,59.8,99.65,32.07,7.1974,0,0,0,1:46:00
2019-10-18 17:44:19.818661,996.46,59.85,99.47,32.07,7.2027,0,0,0,1:47:00
2019-10-18 17:45:19.818661,995.13,60.22,100.18,32.0,7.1975,0,0,0,1:48:00
2019-10-18 17:46:19.818661,995.3,60.2,100.18,32.12,7.2013,0,0,0,1:49:00
2019-10-18 17:47:19.818661,1001.66,59.82,99.33,31.92,7.1988,0,0,0,1:50:00
2019-10-18 17:48:19.818661,999.98,60.22,100.03,31.92,7.1972,0,0,0,1:51:00
2019-10-18 17:49:19.818661,1001.37,59.91,99.53,31.86,7.1975,0,0,0,1:52:00
2019-10-18 17:50:19.818661,1001.35,60.28,99.84,31.84,7.2011,0,0,0,1:53:00
2019-10-18 17:51:19.818661,1000.44,60.02,99.65,32.14,7.2006,0,0,0,1:54:00
2019-10-18 17:52:19.818661,997.79,60.2,99.81,31.88,7.2021,0,0,0,1:55:00
2019-10-18 17:53:19.818661,996.26,59.98,99.59,31.86,7.2022,0,0,0,1:56:00
2019-10-18 17:54:19.818661,1002.11,59.91,99.69,32.1,7.199,0,0,0,1:57:00
2019-10-18 17:55:19.818661,1003.82,60.27,100.1,32.09,7.1999,0,0,0,1:58:00
2019-10-18 17:56:19.818661,996.25,59.85,99.92,31.92,7.2027,0,0,0,1:59:00
2019-10-18 17:57:19.818661,999.97,60.25,99.37,32.03,7.2015,0,0,0,2:00:00
2019-10-18 17:58:19.818661,1004.13,60.26,99.21,31.95,7.1993,0,0,0,2:01:00
2019-10-18 17:59:19.818661,1000.09,60.07,99.48,32.08,7.1971,0,0,0,2:02:00
2019-10-18 18:00:19.818661,1003.17,60.03,99.73,31.96,7.1972,0,0,0,2:03:00
2019-10-18 18:01:19.818661,997.52,60.15,99.54,31.99,7.2016,0,0,0,2:04:00
2019-10-18 18:02:19.818661,1001.19,59.81,99.4,32.07,7.1965,0,0,0,2:05:00
2019-10-18 18:03:19.818661,1002.22,60.27,99.56,32.07,7.1988,0,0,0,2:06:00
2019-10-18 18:04:19.818661,996.04,59.88,99.51,31.9,7.2017,0,0,0,2:07:00
2019-10-18 18:05:19.818661,1002.8,60.23,99.81,31.88,7.201,0,0,0,2:08:00
2019-10-18 18:06:19.818661,1001.27,59.76,99.95,31.88,7.1992,0,0,0,2:09:00
2019-10-18 18:07:19.818661,1002.32,59.73,99.84,31.94,7.2016,0,0,0,2:10:00
2019-10-18 18:08:19.818661,1002.76,60.28,99.6,32.04,7.1971,0,0,0,2:11:00
2019-10-18 18:09:19.818661,1002.02,59.84,99.63,32.06,7.2029,0,0,0,2:12:00
2019-10-18 18:10:19.818661,998.66,59.77,99.67,32.12,7.1973,0,0,0,2:13:00
2019-10-18 18:11:19.818661,996.27,59.93,99.11,31.97,7.1976,0,0,0,2:14:00
2019-10-18 18:12:19.818661,1002.11,60.21,99.57,31.99,7.1994,0,0,0,2:15:00
2019-10-18 18:13:19.818661,995.21,59.89,99.87,32.02,7.2019,0,0,0,2:16:00
2019-10-18 18:14:19.818661,1001.87,60.0,99.17,31.95,7.199,0,0,0,2:17:00
2019-10-18 18:15:19.818661,1002.03,59.8,99.75,32.09,7.2022,0,0,0,2:18:00
2019-10-18 18:16:19.818661,998.19,59.93,99.92,32.11,7.1985,0,0,0,2:19:00
2019-10-18 18:17:19.818661,998.51,60.28,99.19,32.16,7.1994,0,0,0,2:20:00
2019-10-18 18:18:19.818661,1002.63,59.94,99.05,32.02,7.2009,0,0,0,2:21:00
2019-10-18 18:19:19.818661,1000.39,59.83,99.57,32.1,7.1976,0,0,0,2:22:00
2019-10-18 18:20:19.818661,1003.87,60.06,99.69,32.02,7.203,0,0,0,2:23:00
2019-10-18 18:21:19.818661,995.28,59.91,99.73,32.13,7.1987,0,0,0,2:24:00
2019-10-18 18:22:19.818661,999.87,60.24,99.75,32.07,7.2012,0,0,0,2:25:00
2019-10-18 18:23:19.818661,996.45,59.74,99.41,31.94,7.1975,0,0,0,2:26:00
2019-10-18 18:24:19.818661,1000.41,59.73,99.51,32.03,7.2007,0,0,0,2:27:00
2019-10-18 18:25:19.818661,997.43,60.05,99.74,32.08,7.1994,0,0,0,2:28:00
2019-10-18 18:26:19.818661,998.9,60.01,99.13,32.09,7.2031,0,0,0,2:29:00
2019-10-18 18:27:19.818661,1004.24,59.84,99.78,32.02,7.1966,0,0,0,2:30:00
2019-10-18 18:28:19.818661,998.28,60.07,99.11,31.99,7.1965,0,0,0,2:31:00
2019-10-18 18:29:19.818661,995.13,59.83,99.15,31.89,7.2013,0,0,0,2:32:00
2019-10-18 18:30:19.818661,999.8,60.03,99.28,31.97,7.2017,0,0,0,2:33:00
2019-10-18 18:31:19.818661,996.87,60.11,99.56,31.85,7.2016,0,0,0,2:34:00
2019-10-18 18:32:19.818661,1000.75,59.78,99.66,32.02,7.2035,0,0,0,2:35:00
2019-10-18 18:33:19.818661,998.12,60.22,98.89,31.96,7.1996,0,0,0,2:36:00
2019-10-18 18:34:19.818661,1002.9,59.81,99.05,31.9,7.1977,0,0,0,2:37:00
2019-10-18 18:35:19.818661,1001.34,60.18,99.21,31.96,7.1993,0,0,0,2:38:00
2019-10-18 18:36:19.818661,998.42,59.91,99.38,32.11,7.2034,0,0,0,2:39:00
2019-10-18 18:37:19.818661,997.48,60.18,99.11,31.99,7.1997,0,0,0,2:40:00
2019-10-18 18:38:19.818661,1002.42,59.91,99.2,31.84,7.1971,0,0,0,2:41:00
2019-10-18 18:39:19.818661,1004.49,59.86,98.94,31.92,7.2014,0,0,0,2:42:00
2019-10-18 18:40:19.818661,995.11,60.1,99.04,31.92,7.1966,0,0,0,2:43:00
2019-10-18 18:41:19.818661,1002.17,60.08,99.02,31.9,7.197,0,0,0,2:44:00
2019-10-18 18:42:19.818661,1001.93,59.91,98.76,31.85,7.2011,0,0,0,2:45:00
2019-10-18 18:43:19.818661,998.59,60.07,99.21,32.01,7.1971,0,0,0,2:46:00
2019-10-18 18:44:19.818661,1004.83,59.81,98.86,32.04,7.1978,0,0,0,2:47:00
2019-10-18 18:45:19.818661,997.76,59.87,99.36,31.91,7.2012,0,0,0,2:48:00
2019-10-18 18:46:19.818661,1000.51,60.24,99.09,31.84,7.1988,0,0,0,2:49:00
2019-10-18 18:47:19.818661,995.39,59.73,99.44,31.87,7.1995,0,0,0,2:50:00
2019-10-18 18:48:19.818661,999.85,60.17,99.27,32.05,7.1969,0,0,0,2:51:00
2019-10-18 18:49:19.818661,998.47,59.99,98.75,31.99,7.1999,0,0,0,2:52:00
2019-10-18 18:50:19.818661,996.38,59.76,98.73,31.89,7.1993,0,0,0,2:53:00
2019-10-18 18:51:19.818661,1001.83,59.77,98.69,32.04,7.1989,0,0,0,2:54:00
2019-10-18 18:52:19.818661,1002.44,59.91,99.06,32.01,7.197,0,0,0,2:55:00
2019-10-18 18:53:19.818661,1001.07,59.75,99.46,32.14,7.2005,0,0,0,2:56:00
2019-10-18 18:54:19.818661,995.53,59.91,99.32,32.12,7.2008,0,0,0,2:57:00
2019-10-18 18:55:19.818661,997.63,60.02,98.85,31.93,7.1978,0,0,0,2:58:00
2019-10-18 18:56:19.818661,999.5,60.23,98.89,32.12,7.2004,0,0,0,2:59:00
2019-10-18 18:57:19.818661,1002.09,60.09,99.17,31.88,7.2002,0,0,0,3:00:00
2019-10-18 18:58:19.818661,995.69,59.96,98.89,32.07,7.1971,0,0,0,3:01:00
2019-10-18 18:59:19.818661,1004.52,60.07,99.07,31.99,7.2014,0,0,0,3:02:00
2019-10-18 19:00:19.818661,1004.57,59.96,98.89,31.93,7.2023,0,0,0,3:03:00
2019-10-18 19:01:19.818661,1003.25,60.02,99.17,31.94,7.2003,0,0,0,3:04:00
2019-10-18 19:02:19.818661,996.0,59.74,99.33,31.94,7.2017,0,0,0,3:05:00
2019-10-18 19:03:19.818661,998.23,59.92,98.7,32.08,7.1992,0,0,0,3:06:00
2019-10-18 19:04:19.818661,999.13,59.7,99.23,32.05,7.198,0,0,0,3:07:00
2019-10-18 19:05:19.818661,1002.42,59.9,99.02,32.09,7.1974,0,0,0,3:08:00
2019-10-18 19:06:19.818661,1000.47,60.28,98.84,31.9,7.2032,0,0,0,3:09:00
2019-10-18 19:07:19.818661,1003.89,59.85,99.11,32.02,7.2018,0,0,0,3:10:00
2019-10-18 19:08:19.818661,1001.71,59.88,98.9,31.9,7.198,0,0,0,3:11:00
2019-10-18 19:09:19.818661,999.21,60.09,98.7,31.91,7.1998,0,0,0,3:12:00
2019-10-18 19:10:19.818661,1004.94,60.16,99.15,31.98,7.2018,0,0,0,3:13:00
2019-10-18 19:11:19.818661,998.53,60.08,98.95,31.87,7.2021,0,0,0,3:14:00
2019-10-18 19:12:19.818661,1001.28,60.11,98.5,32.0,7.1965,0,0,0,3:15:00
2019-10-18 19:13:19.818661,1000.87,59.86,98.26,31.89,7.2013,0,0,0,3:16:00
2019-10-18 19:14:19.818661,997.58,60.23,98.56,31.95,7.1989,0,0,0,3:17:00
2019-10-18 19:15:19.818661,999.97,59.82,98.36,31.86,7.2004,0,0,0,3:18:00
2019-10-18 19:16:19.818661,1003.96,60.17,98.42,32.1,7.1995,0,0,0,3:19:00
2019-10-18 19:17:19.818661,997.43,60.15,98.5,31.91,7.2028,0,0,0,3:20:00
2019-10-18 19:18:19.818661,999.72,59.78,98.38,32.07,7.1988,0,0,0,3:21:00
2019-10-18 19:19:19.818661,1001.06,59.84,98.99,32.14,7.2009,0,0,0,3:22:00
2019-10-18 19:20:19.818661,1004.24,60.19,98.14,32.04,7.2022,0,0,0,3:23:00
2019-10-18 19:21:19.818661,999.77,59.88,98.89,32.12,7.1998,0,0,0,3:24:00
2019-10-18 19:22:19.818661,1000.67,60.0,98.01,32.09,7.1976,0,0,0,3:25:00
2019-10-18 19:23:19.818661,995.15,60.01,98.86,32.03,7.2004,0,0,0,3:26:00
2019-10-18 19:24:19.818661,1003.21,59.97,98.24,31.96,7.2008,0,0,0,3:27:00
2019-10-18 19:25:19.818661,995.27,60.25,98.79,32.07,7.1998,0,0,0,3:28:00
2019-10-18 19:26:19.818661,1000.14,59.82,98.05,31.89,7.1975,0,0,0,3:29:00
2019-10-18 19:27:19.818661,1000.53,60.05,98.32,32.12,7.1984,0,0,0,3:30:00
2019-10-18 19:28:19.818661,1001.62,60.22,97.88,32.0,7.1967,0,0,0,3:31:00
2019-10-18 19:29:19.818661,1002.51,59.82,98.51,32.03,7.1988,0,0,0,3:32:00
2019-10-18 19:30:19.818661,1002.42,60.29,98.19,31.91,7.1983,0,0,0,3:33:00
2019-10-18 19:31:19.818661,999.1,59.8,98.32,31.98,7.1979,0,0,0,3:34:00
2019-10-18 19:32:19.818661,1002.76,59.87,98.63,31.9,7.1994,0,0,0,3:35:00
2019-10-18 19:33:19.818661,1001.69,60.01,97.87,31.99,7.2017,0,0,0,3:36:00
2019-10-18 19:34:19.818661,1000.77,59.73,98.38,31.95,7.2032,0,0,0,3:37:00
2019-10-18 19:35:19.818661,1001.74,60.29,98.27,31.85,7.2026,0,0,0,3:38:00
2019-10-18 19:36:19.818661,996.08,60.21,97.68,31.96,7.2029,0,0,0,3:39:00
2019-10-18 19:37:19.818661,997.47,60.24,97.72,31.86,7.2014,0,0,0,3:40:00
2019-10-18 19:38:19.818661,999.48,60.04,97.85,31.99,7.1973,0,0,0,3:41:00
2019-10-18 19:39:19.818661,1004.49,60.21,98.05,31.95,7.2035,0,0,0,3:42:00
2019-10-18 19:40:19.818661,995.36,59.86,97.92,32.08,7.1983,0,0,0,3:43:00
2019-10-18 19:41:19.818661,997.56,59.73,97.87,31.94,7.2025,0,0,0,3:44:00
2019-10-18 19:42:19.818661,998.04,59.89,97.51,31.9,7.2001,0,0,0,3:45:00
2019-10-18 19:43:19.818661,1002.91,60.01,97.64,32.1,7.203,0,0,0,3:46:00
2019-10-18 19:44:19.818661,1000.87,59.84,98.01,31.97,7.2022,0,0,0,3:47:00
2019-10-18 19:45:19.818661,998.07,60.01,98.26,32.13,7.2022,0,0,0,3:48:00
2019-10-18 19:46:19.818661,995.76,60.18,97.71,32.03,7.2005,0,0,0,3:49:00
2019-10-18 19:47:19.818661,997.09,59.84,97.48,31.94,7.2019,0,0,0,3:50:00
2019-10-18 19:48:19.818661,998.39,59.71,98.07,32.04,7.1971,0,0,0,3:51:00
2019-10-18 19:49:19.818661,1002.77,60.11,97.17,31.88,7.2022,0,0,0,3:52:00
2019-10-18 19:50:19.818661,998.9,60.18,97.29,32.12,7.2009,0,0,0,3:53:00
2019-10-18 19:51:19.818661,1001.47,59.9,97.55,31.88,7.2016,0,0,0,3:54:00
2019-10-18 19:52:19.818661,996.46,59.76,97.42,31.99,7.2013,0,0,0,3:55:00
2019-10-18 19:53:19.818661,1001.57,59.73,97.35,31.9,7.2005,0,0,0,3:56:00
2019-10-18 19:54:19.818661,999.18,60.05,97.04,31.9,7.197,0,0,0,3:57:00
2019-10-18 19:55:19.818661,1002.73,60.08,97.29,31.84,7.2009,0,0,0,3:58:00
2019-10-18 19:56:19.818661,999.43,59.88,96.98,31.92,7.202,0,0,0,3:59:00
2019-10-18 19:57:19.818661,995.99,60.15,97.52,31.84,7.2025,0,0,0,4:00:00
2019-10-18 19:58:19.818661,1004.71,59.91,97.62,32.02,7.1991,0,0,0,4:01:00
2019-10-18 19:59:19.818661,996.47,60.2,97.22,32.11,7.1978,0,0,0,4:02:00
2019-10-18 20:00:19.818661,1000.03,59.7,97.49,32.04,7.202,0,0,0,4:03:00
2019-10-18 20:01:19.818661,1004.72,60.17,97.07,31.87,7.1984,0,0,0,4:04:00
2019-10-18 20:02:19.818661,1004.93,59.84,97.47,31.85,7.2019,0,0,0,4:05:00
2019-10-18 20:03:19.818661,1001.61,59.89,97.09,31.99,7.1975,0,0,0,4:06:00
2019-10-18 20:04:19.818661,997.27,60.14,96.64,31.87,7.2034,0,0,0,4:07:00
2019-10-18 20:05:19.818661,1004.61,60.17,97.03,31.89,7.1968,0,0,0,4:08:00
2019-10-18 20:06:19.818661,1003.45,59.78,96.62,32.12,7.197,0,0,0,4:09:00
2019-10-18 20:07:19.818661,998.94,59.85,96.93,32.01,7.1971,0,0,0,4:10:00
2019-10-18 20:08:19.818661,1002.99,60.27,96.29,32.1,7.1996,0,0,0,4:11:00
2019-10-18 20:09:19.818661,997.98,59.83,96.36,31.89,7.2016,0,0,0,4:12:00
2019-10-18 20:10:19.818661,998.1,60.08,96.45,32.09,7.2029,0,0,0,4:13:00
2019-10-18 20:11:19.818661,996.53,60.01,96.92,31.91,7.2035,0,0,0,4:14:00
2019-10-18 20:12:19.818661,997.56,59.73,96.22,32.05,7.2032,0,0,0,4:15:00
2019-10-18 20:13:19.818661,996.68,59.99,96.7,32.08,7.1973,0,0,0,4:16:00
2019-10-18 20:14:19.818661,999.15,59.75,96.18,31.9,7.1971,0,0,0,4:17:00
2019-10-18 20:15:19.818661,1001.87,60.12,96.53,32.06,7.198,0,0,0,4:18:00
2019-10-18 20:16:19.818661,997.98,59.97,96.5,32.07,7.2005,0,0,0,4:19:00
2019-10-18 20:17:19.818661,997.16,59.78,96.42,31.91,7.2018,0,0,0,4:20:00
2019-10-18 20:18:19.818661,996.44,60.04,95.81,32.0,7.1983,0,0,0,4:21:00
2019-10-18 20:19:19.818661,1002.16,60.24,96.35,32.09,7.202,0,0,0,4:22:00
2019-10-18 20:20:19.818661,999.37,60.06,96.41,32.09,7.1965,0,0,0,4:23:00
2019-10-18 20:21:19.818661,997.71,60.26,96.22,31.93,7.2007,0,0,0,4:24:00
2019-10-18 20:22:19.818661,1001.13,59.74,95.78,32.08,7.197,0,0,0,4:25:00
2019-10-18 20:23:19.818661,1003.52,59.9,95.72,31.89,7.1989,0,0,0,4:26:00
2019-10-18 20:24:19.818661,995.68,60.11,96.02,32.01,7.1966,0,0,0,4:27:00
2019-10-18 20:25:19.818661,998.71,59.81,95.19,32.04,7.1966,0,0,0,4:28:00
2019-10-18 20:26:19.818661,1000.52,59.78,95.98,32.0,7.1984,0,0,0,4:29:00
2019-10-18 20:27:19.818661,1002.53,59.91,95.21,32.12,7.201,0,0,0,4:30:00
2019-10-18 20:28:19.818661,996.58,59.86,95.35,31.96,7.2021,0,0,0,4:31:00
2019-10-18 20:29:19.818661,1000.31,60.21,95.27,32.11,7.1965,0,0,0,4:32:00
2019-10-18 20:30:19.818661,1002.77,59.93,94.86,31.84,7.2023,0,0,0,4:33:00
2019-10-18 20:31:19.818661,998.1,60.29,95.23,31.93,7.2025,0,0,0,4:34:00
2019-10-18 20:32:19.818661,996.73,59.96,95.55,31.89,7.1991,0,0,0,4:35:00
2019-10-18 20:33:19.818661,999.11,59.96,94.69,31.9,7.1969,0,0,0,4:36:00
2019-10-18 20:34:19.818661,995.75,60.17,95.44,31.9,7.2033,0,0,0,4:37:00
2019-10-18 20:35:19.818661,1000.78,60.19,94.68,32.06,7.1994,0,0,0,4:38:00
